sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
80.0,3,1,2,901,1,False,True,True,True,True,False,False,False,False,False,False,False,False,18
98.0,3,2,5,816,1,False,False,True,True,True,False,False,True,False,False,True,True,False,18
72.0,2,1,2,666,1,False,True,True,False,True,False,False,False,False,False,False,False,False,18
98.0,3,1,1,713,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
50.0,2,1,2,666,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
74.0,3,1,3,646,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
116.0,3,2,8,780,1,False,False,True,True,True,False,False,True,True,False,True,False,False,18
99.0,4,1,1,744,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
65.0,2,1,10,566,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
144.0,3,2,3,1323,1,False,True,True,True,True,False,False,True,False,False,True,False,False,18
90.0,3,1,10,816,1,False,True,True,False,True,False,False,True,True,False,True,False,False,18
110.0,4,2,1,686,1,False,False,True,False,True,False,False,False,False,False,False,False,False,18
135.0,3,2,6,1094,1,False,True,True,True,True,False,True,True,False,True,False,True,True,18
74.0,3,1,5,598,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
67.0,3,1,3,701,1,False,True,False,False,False,False,False,False,False,False,False,False,False,18
95.0,3,1,11,666,1,False,False,True,False,True,False,False,False,False,False,False,False,False,18
78.0,3,1,10,666,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
63.0,3,1,3,702,1,False,False,False,True,True,False,False,True,False,False,False,False,False,18
81.0,4,1,3,858,1,False,True,True,False,True,False,False,False,False,True,False,False,False,18
70.0,2,1,7,1124,3,False,False,True,True,True,False,True,True,False,True,True,True,True,18
98.0,3,1,1,713,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
135.0,3,2,3,740,1,False,False,True,False,True,False,False,True,False,True,False,False,False,18
125.0,4,2,4,1187,1,False,False,True,True,True,False,False,True,False,True,False,False,True,18
60.0,2,1,2,625,1,False,False,True,False,True,False,False,False,True,True,False,False,False,18
110.0,3,2,10,847,1,False,True,True,True,True,False,False,False,False,True,True,False,True,18
59.0,2,1,11,664,1,False,False,False,True,False,False,False,False,False,False,False,False,False,18
90.0,3,2,6,1416,1,False,False,False,True,True,False,False,False,False,False,True,False,False,18
80.0,1,1,11,663,1,False,False,False,False,False,False,False,False,False,False,False,False,False,18
98.0,3,1,1,713,1,False,False,False,False,False,False,False,False,False,False,False,False,False,18
132.0,4,2,1,686,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
55.0,3,1,2,666,1,False,True,False,False,True,False,False,False,False,False,False,False,False,18
68.0,3,1,1,604,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
154.0,4,2,5,994,1,False,True,True,True,True,False,False,False,False,True,False,False,True,18
87.0,3,1,4,884,1,False,False,False,True,True,False,False,True,False,False,False,False,False,18
40.0,1,1,5,780,3,False,True,True,False,True,False,False,True,False,False,False,False,False,18
60.0,3,1,3,725,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
90.0,4,1,3,791,1,False,False,True,False,True,False,False,True,False,False,False,True,False,18
72.0,3,1,3,666,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
65.0,2,1,3,631,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
47.0,1,1,10,508,1,False,True,False,False,True,False,False,False,False,False,True,False,False,18
65.0,2,1,2,613,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
110.0,3,2,2,805,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
118.0,4,2,9,798,1,False,False,True,True,True,False,False,False,False,False,False,False,False,18
75.0,3,1,5,598,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
96.0,4,1,2,979,1,False,True,True,True,True,False,False,False,False,False,False,False,False,18
74.0,3,1,3,646,1,False,True,True,False,True,False,False,False,False,False,False,False,False,18
67.0,3,1,3,664,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
87.0,3,1,2,751,1,False,True,True,False,True,False,False,True,True,False,False,False,False,18
110.0,3,1,8,798,1,False,False,False,True,True,False,False,True,False,False,False,False,False,18
37.0,1,1,1,561,1,False,True,False,False,True,False,False,False,False,False,False,False,False,18
55.0,2,1,1,662,1,False,False,False,True,True,False,False,False,False,False,False,False,False,18
81.0,3,1,10,780,1,False,False,False,True,True,False,False,False,False,False,False,False,False,18
91.0,3,1,1,713,1,False,False,True,False,True,False,False,False,False,False,False,False,False,18
120.0,3,2,7,1135,1,False,True,True,True,True,False,True,False,False,False,False,False,True,18
59.0,3,1,2,910,1,False,False,False,True,True,False,False,False,False,False,False,False,False,18
132.0,4,2,3,1275,1,False,True,True,True,True,False,False,False,False,True,False,False,True,18
98.0,3,1,1,686,1,False,False,True,False,True,False,False,True,False,False,False,False,False,18
53.0,2,1,4,583,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
110.0,3,2,3,788,1,False,False,False,False,True,False,False,True,False,True,False,True,True,18
98.0,3,1,1,1015,1,False,True,True,True,True,False,False,True,False,False,True,False,False,18
68.0,3,1,2,666,1,False,True,False,False,True,False,False,True,False,False,False,False,False,18
56.0,2,1,4,539,1,False,False,True,False,True,False,False,True,False,False,False,False,False,18
95.0,2,2,3,1225,1,False,True,True,True,True,False,False,False,False,True,False,False,True,18
78.0,2,1,4,816,1,False,True,False,True,False,False,False,True,False,True,False,False,False,18
102.0,3,2,6,1346,1,False,True,True,True,True,False,False,True,False,False,False,False,True,18
152.0,2,2,10,1094,1,False,False,False,False,False,False,False,False,False,False,False,False,False,18
72.0,3,1,1,658,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
84.0,3,1,4,780,1,False,False,False,True,True,False,False,True,False,False,False,False,True,18
76.0,3,1,2,868,1,False,False,True,False,True,False,False,False,False,False,False,False,False,18
44.0,1,1,1,740,1,False,False,True,True,False,False,False,False,False,False,True,False,False,18
180.0,3,2,10,1111,2,False,True,True,False,True,False,False,False,False,True,False,False,True,18
127.0,3,2,2,1064,1,False,True,True,True,True,False,False,False,False,False,False,False,True,18
124.0,3,2,1,816,1,False,True,True,False,True,False,False,True,False,True,False,False,False,18
103.0,3,1,2,1067,1,False,False,False,False,True,False,False,True,True,False,False,False,False,18
110.0,4,2,1,777,1,False,True,True,True,True,False,False,False,False,False,False,False,False,18
115.0,4,2,4,851,1,False,True,True,True,True,False,False,True,False,False,False,False,False,18
111.0,3,2,1,942,1,False,False,True,False,True,False,False,True,False,False,False,True,False,18
111.0,3,2,11,942,4,False,False,True,False,False,True,False,True,False,False,False,False,False,18
75.0,2,1,2,850,1,True,False,True,False,True,False,False,True,False,False,False,False,False,18
81.0,3,1,2,868,1,False,True,True,False,True,False,False,True,True,True,False,False,False,18
226.0,5,3,11,2509,3,True,False,False,True,True,False,True,True,False,False,False,False,False,18
167.0,4,3,11,2168,3,True,False,False,True,True,False,True,True,False,False,False,False,False,18
128.0,5,1,10,670,1,False,False,True,True,True,False,False,True,False,False,False,False,False,18
59.0,2,1,10,664,1,False,False,False,False,False,False,False,False,False,False,False,False,False,18
35.0,1,1,10,423,1,False,False,True,True,False,False,False,False,False,False,False,False,False,18
112.0,3,2,6,686,1,False,False,True,True,True,False,False,True,False,False,False,False,False,18
66.0,3,1,4,583,1,False,True,True,False,True,False,False,True,False,False,False,False,False,18
73.0,3,1,4,788,1,False,True,False,False,True,False,False,True,True,False,False,False,False,18
93.0,3,1,2,686,2,False,False,False,False,True,False,False,False,False,False,False,False,False,18
73.0,3,1,3,666,1,False,False,False,False,False,False,False,False,False,False,False,False,False,18
120.0,2,2,10,868,2,False,True,True,False,True,False,False,False,False,True,False,True,False,18
67.0,3,1,3,913,1,False,True,True,False,True,False,False,True,True,False,False,False,False,18
59.0,2,1,3,658,1,False,True,False,False,False,False,False,True,False,False,False,False,False,18
109.0,3,2,5,851,1,False,False,True,True,False,False,False,True,False,False,False,False,False,18
78.0,2,1,4,705,1,False,False,False,True,True,False,False,False,False,True,False,False,False,18
65.0,3,1,3,631,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
80.0,3,1,3,684,1,False,False,True,False,True,False,False,False,False,False,False,False,True,18
60.0,2,1,10,592,1,False,False,True,False,False,False,False,False,False,False,False,True,False,18
60.0,3,1,3,732,1,False,True,True,False,False,False,False,True,False,False,False,False,False,18
85.0,3,1,1,751,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
68.0,2,1,3,1169,1,False,True,True,True,True,False,False,False,False,False,False,False,True,18
87.0,3,1,4,1035,1,False,True,True,True,True,False,False,False,False,False,False,False,False,18
110.0,3,2,2,1038,1,False,True,True,True,True,False,True,False,False,True,True,True,True,18
104.0,3,2,1,744,1,False,True,True,False,True,False,False,True,False,True,False,False,False,18
90.0,1,1,5,682,3,False,True,False,False,True,False,False,True,False,False,False,False,False,18
154.0,3,2,1,2092,3,True,True,True,True,True,False,True,False,False,True,False,False,True,18
219.0,4,4,1,2500,3,True,True,True,True,True,False,True,False,False,True,False,False,True,18
219.0,4,4,1,2453,3,True,True,True,True,True,False,True,False,False,True,False,False,True,18
114.0,3,2,1,1262,1,False,True,True,True,True,False,False,False,False,False,True,False,False,18
78.0,3,2,2,954,1,False,False,True,True,True,False,False,False,False,False,False,False,False,18
85.0,2,1,6,1009,1,False,True,False,True,True,False,False,False,False,False,False,False,False,18
73.0,3,1,2,798,1,False,True,True,False,True,False,False,True,False,True,False,False,False,18
81.0,3,2,11,881,4,False,False,False,False,False,True,False,True,False,True,False,False,False,18
71.0,3,1,3,732,1,False,False,True,False,True,False,False,False,False,False,False,False,False,18
67.0,3,1,2,713,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
161.0,4,3,1,1148,1,False,True,True,True,True,False,False,True,False,False,False,False,False,18
96.0,3,2,2,979,1,False,False,False,True,True,False,False,False,False,False,False,False,False,18
51.0,2,1,1,218,1,False,True,True,False,True,False,False,False,False,False,False,False,False,18
42.0,2,1,1,561,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
66.0,3,1,1,762,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
67.0,3,1,2,682,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
97.0,3,2,2,625,1,False,False,False,False,True,False,False,True,False,True,False,False,False,18
114.0,4,2,6,744,1,False,False,False,True,True,False,False,True,False,False,True,False,False,18
108.0,3,2,1,740,1,False,True,False,True,True,False,False,True,False,False,False,False,False,18
79.0,3,1,2,744,1,False,True,True,True,True,False,False,False,False,False,False,False,False,18
55.0,2,1,3,658,1,False,False,True,False,False,False,False,True,False,False,False,False,False,18
132.0,3,2,6,1024,1,False,True,True,True,True,False,True,False,False,True,True,True,True,18
95.0,3,2,6,725,1,False,False,True,True,True,False,False,True,False,False,False,False,False,18
55.0,1,1,1,642,1,False,True,False,False,True,False,False,False,False,True,False,False,False,18
95.0,2,2,1,1081,1,False,True,True,True,True,False,False,True,False,True,False,False,True,18
96.0,3,2,1,913,1,False,True,True,False,True,False,False,False,False,False,False,False,False,18
81.0,3,1,3,689,1,False,False,False,False,True,False,False,False,False,False,False,False,True,18
119.0,3,2,11,851,1,False,False,True,False,False,False,False,True,False,True,True,False,False,18
107.0,3,1,2,1007,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
82.0,2,2,1,762,1,False,True,False,False,False,False,False,True,False,False,False,False,False,18
106.0,3,2,5,1138,1,False,True,False,True,False,False,False,False,False,False,False,False,False,18
64.0,2,1,1,666,1,False,True,False,True,True,False,False,False,False,False,False,False,False,18
93.0,3,2,3,769,1,False,True,True,False,True,False,False,False,False,False,False,False,True,18
78.0,2,1,1,629,1,False,True,True,True,True,False,False,False,False,True,False,False,False,18
78.0,3,1,2,1007,1,False,False,False,True,True,False,False,False,False,False,False,False,False,18
71.0,3,1,1,662,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
75.0,3,1,4,813,1,False,False,False,False,True,False,False,True,False,False,False,False,False,18
60.0,3,1,3,696,1,False,False,False,False,False,False,False,True,False,False,False,False,False,18
119.0,3,2,1,1052,1,False,True,True,True,True,False,False,False,False,True,False,False,True,18
94.0,3,2,3,994,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18
61.0,3,1,9,650,1,False,False,True,True,True,False,False,False,False,False,False,False,False,18
117.0,3,2,3,871,1,False,False,True,False,False,False,False,True,False,False,False,False,False,18
