title,sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,Neighborhood_code,Neighborhood_name,District_code,District_name
Piso en venta en Puerta del Ángel,44.0,1,1,2,725,145000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
Piso en venta en calle del Ansar,92.0,2,1,Otro,985,222000,Pisos,False,False,False,False,True,False,False,False,False,False,False,False,False,G,False,71, Los Cármenes,10, Latina
"Piso en venta en calle de Camarena, 166",65.0,2,1,4,686,135000,Pisos,False,False,True,False,False,True,False,False,True,False,False,False,False,no indicado,False,67, Aluche,10, Latina
Piso en venta en Lucero,85.0,3,1,Bajo,740,149000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,False,69, Lucero,10, Latina
"Piso en venta en calle Sepúlveda, 23",90.0,3,1,Otro,851,180000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,71, Los Cármenes,10, Latina
"Piso en venta en calle Picaza, 13",50.0,1,1,2,570,107000,Pisos,False,False,True,True,False,True,False,False,False,True,False,False,False,en trámite,False,67, Aluche,10, Latina
"Piso en venta en calle de Manises, 5",70.0,3,1,3,780,160000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,no indicado,True,66, Águilas,10, Latina
"Piso en venta en calle de José de Cadalso, 30",77.0,3,1,6,758,154000,Pisos,False,False,False,False,True,True,False,False,True,False,False,True,False,A,False,66, Águilas,10, Latina
"Piso en venta en paseo de los olivos, 95",86.0,3,1,1,948,210000,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,no indicado,True,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Villagarcía, 12 /14",60.0,3,1,3,705,140000,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,True,E,True,69, Lucero,10, Latina
"Piso en venta en calle de Camarena, 233",70.0,3,2,2,725,145000,Pisos,True,False,False,False,False,True,False,False,True,False,False,False,False,G,False,67, Aluche,10, Latina
"Piso en venta en calle de Pablo Sarasate, 8",87.0,2,1,3,1050,244000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,B,False,71, Los Cármenes,10, Latina
"Piso en venta en calle de Cebreros, 90",90.0,3,1,3,1122,270000,Pisos,False,False,False,True,True,True,False,False,False,False,True,True,True,no indicado,False,69, Lucero,10, Latina
"Piso en venta en calle Hoyo de Pinares, 9",98.0,2,3,9,1135,275000,Pisos,False,False,True,True,True,True,False,False,False,False,True,False,True,C,False,68, Campamento,10, Latina
"Piso en venta en calle Mirueña, 13",102.0,3,3,4,1161,285000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,True,D,False,68, Campamento,10, Latina
"Piso en venta en paseo de los Jesuitas, 11",75.0,3,1,4,813,169000,Pisos,False,False,False,False,False,True,False,False,True,True,False,False,True,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Fray José Cerdeiriña, 33",50.0,2,1,Bajo,662,129000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,66, Águilas,10, Latina
" Chalet pareado en venta en calle Árbol del Cielo, 48",200.0,4,3,Otro,1667,500000,Casa o chalet,False,False,True,True,False,False,False,False,True,True,True,False,False,A,True,66, Águilas,10, Latina
"Piso en venta en calle de Ocaña, 15",67.0,2,1,4,844,178000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,F,False,67, Aluche,10, Latina
"Piso en venta en calle Baena, 3",66.0,2,1,Bajo,823,172000,Pisos,True,False,False,False,True,True,False,False,True,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Camarena, 2",140.0,4,3,1,1485,420000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,True,no indicado,True,67, Aluche,10, Latina
"Piso en venta en calle Campo Florido, 7",60.0,3,1,4,851,180000,Pisos,False,False,False,True,False,True,False,False,False,False,True,False,False,C,False,68, Campamento,10, Latina
"Piso en venta en plaza Santa Teresita, 3",95.0,2,1,4,1094,260000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,D,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle sebastián álvaro, 22",60.0,1,1,2,862,183500,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,no indicado,False,68, Campamento,10, Latina
"Dúplex en venta en calle de Ampelido, 46",140.0,4,2,1,1200,300000,Dúplex,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Concejal Francisco José Jiménez Martín, 26",105.0,3,2,2,1146,279000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,True,no indicado,True,71, Los Cármenes,10, Latina
"Piso en venta en avenida del Manzanares, 52",130.0,4,2,9,1405,385000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,E,True,71, Los Cármenes,10, Latina
"Ático en venta en calle Antillón, 18",100.0,2,1,3,1200,300000,Áticos,False,False,True,True,False,True,False,False,True,False,True,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle San Roberto, 6",60.0,3,1,1,851,180000,Pisos,False,False,True,True,False,True,False,False,False,False,True,False,True,C,False,69, Lucero,10, Latina
"Piso en venta en avenida del Manzanares, 20",115.0,4,2,5,1416,390000,Pisos,True,False,False,True,True,True,False,False,False,False,False,False,False,no indicado,False,71, Los Cármenes,10, Latina
Piso en venta en Aluche,62.0,2,1,4,658,128000,Pisos,False,False,False,True,False,True,False,False,True,True,False,True,False,en trámite,False,67, Aluche,10, Latina
"Piso en venta en paseo de la Ermita del Santo, 42",121.0,4,2,1,1416,390000,Pisos,False,False,False,True,True,True,False,False,True,True,True,False,True,no indicado,True,70, Puerta del Ángel,10, Latina
"Dúplex en venta en calle Athos, 52",200.0,5,2,1,1038,240000,Dúplex,False,False,False,False,False,True,False,False,True,True,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Cerro Bermejo, 7",55.0,2,1,1,773,158000,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Concejal Francisco José Jiménez Martín, 126",110.0,3,2,2,1358,365000,Pisos,False,False,False,True,True,True,False,True,False,False,True,False,False,C,True,69, Lucero,10, Latina
"Piso en venta en calle Baena, 4",68.0,3,1,Bajo,780,160000,Pisos,False,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Valmojado, 199",60.0,2,2,Bajo,727,145500,Pisos,False,False,False,False,False,True,False,False,False,False,True,False,False,no indicado,False,67, Aluche,10, Latina
"Piso en venta en calle Antonio Zamora, 36",104.0,3,2,1,1323,350000,Pisos,False,False,True,True,True,True,False,False,False,True,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Galicia, 52",96.0,3,2,1,973,218000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,True,en trámite,True,68, Campamento,10, Latina
"Piso en venta en calle Los Yebenes, 77",98.0,2,1,2,1038,240000,Pisos,False,False,False,True,True,True,False,False,True,True,False,True,True,en trámite,True,67, Aluche,10, Latina
"Piso en venta en paseo Perales, 15",70.0,2,1,1,604,115000,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Cartaya, 28",55.0,2,1,3,642,124000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,C,False,68, Campamento,10, Latina
"Piso en venta en plaza Armilla, 2",67.0,3,1,1,686,135000,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,True,no indicado,True,66, Águilas,10, Latina
"Piso en venta en calle de Pericles, 30",65.0,3,1,1,816,170000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,A,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de la Maestra Justa Freire, 5",75.0,2,1,7,833,175000,Pisos,False,False,False,True,True,True,False,False,False,True,True,True,True,en trámite,True,66, Águilas,10, Latina
"Piso en venta en avenida de Portugal, 143",96.0,3,1,2,1169,288000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en costanilla de los Olivos, 10",46.0,2,1,4,600,114000,Pisos,False,False,True,True,False,True,False,False,True,True,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en paseo de Extremadura, 222",35.0,1,1,Bajo,604,115000,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,69, Lucero,10, Latina
"Piso en venta en calle de Doña Urraca, 34",75.0,3,1,2,1108,265000,Pisos,False,False,False,False,False,True,False,False,False,True,True,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en avenida de los Apostoles, 28",78.0,2,1,2,762,155000,Pisos,True,False,False,True,False,True,False,False,True,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Fray José Cerdeiriña, 39",67.0,2,2,3,747,151000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,A,False,66, Águilas,10, Latina
"Piso en venta en calle Camarena, 184",78.0,2,1,5,780,160000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,67, Aluche,10, Latina
"Piso en venta en calle Ceferino Avila, 38",52.0,1,1,2,948,210000,Pisos,False,False,False,True,True,True,False,False,True,False,True,False,True,no indicado,True,68, Campamento,10, Latina
"Piso en venta en calle de la Duquesa de Parcent, 16",63.0,3,1,1,539,100000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,no indicado,False,69, Lucero,10, Latina
"Piso en venta en calle de León V de Armenia, 4",56.0,2,1,3,604,115000,Pisos,False,False,False,False,True,False,False,False,False,False,False,False,False,en trámite,False,67, Aluche,10, Latina
Piso en venta en Puerta del Ángel,68.0,2,1,Otro,705,140000,Pisos,False,False,False,False,False,False,False,False,False,False,False,False,False,G,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de Tembleque, 89",75.0,2,1,1,732,147000,Pisos,False,False,True,True,False,True,False,False,False,False,True,True,True,en trámite,False,67, Aluche,10, Latina
"Piso en venta en calle Parodia, 1",50.0,3,1,4,851,180000,Pisos,False,False,True,True,False,True,False,False,False,False,False,False,False,D,False,69, Lucero,10, Latina
"Piso en venta en calle de Tembleque, 52",65.0,2,1,6,945,209000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,D,False,67, Aluche,10, Latina
"Piso en venta en calle de Tembleque, 56",65.0,2,1,4,929,204000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,67, Aluche,10, Latina
"Piso en venta en calle De Escalona, 26",75.0,3,1,5,1006,229000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,D,False,67, Aluche,10, Latina
"Piso en venta en calle De Escalona, 22",80.0,3,1,1,1024,235000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,67, Aluche,10, Latina
"Piso en venta en avenida de Las Águilas, 133",68.0,3,1,1,1009,230000,Pisos,False,False,True,True,True,True,False,False,True,True,False,True,True,inmueble exento,False,66, Águilas,10, Latina
"Ático en venta en paseo de Extremadura, 57",125.0,3,1,5,1897,600000,Áticos,False,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle de valle inclán, 43",65.0,3,1,5,583,110000,Pisos,True,False,True,True,False,True,False,False,True,True,False,False,True,G,False,66, Águilas,10, Latina
Piso en venta en Lucero,98.0,3,1,1,1108,265000,Pisos,True,False,False,False,True,True,False,False,True,False,False,False,True,E,False,69, Lucero,10, Latina
"Piso en venta en calle Galiana, 1",75.0,2,1,3,985,222000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Mirabel, 20",72.0,3,1,1,813,169000,Pisos,False,False,False,False,True,True,False,False,True,False,False,False,True,D,False,66, Águilas,10, Latina
Piso en venta en Puerta del Ángel,42.0,1,1,Bajo,480,87000,Pisos,False,False,True,False,False,True,False,False,False,False,True,True,False,en trámite,False,70, Puerta del Ángel,10, Latina
Piso en venta en Lucero,70.0,2,1,1,933,205000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,no indicado,False,69, Lucero,10, Latina
Piso en venta en Puerta del Ángel,90.0,3,1,3,1174,290000,Pisos,False,False,True,True,True,True,False,False,True,True,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
Piso en venta en Puerta del Ángel,65.0,3,1,2,743,149900,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
Piso en venta en Águilas,64.0,3,1,4,725,145000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,no indicado,False,66, Águilas,10, Latina
"Piso en venta en calle los Yébenes, 116",80.0,2,2,Bajo,901,195000,Pisos,False,False,False,False,True,True,False,False,False,False,True,False,False,no indicado,True,67, Aluche,10, Latina
Piso en venta en Puerta del Ángel,70.0,2,1,Bajo,881,189000,Pisos,False,False,True,True,False,True,False,False,False,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
Piso en venta en calle de Cullera,101.0,3,1,6,574,108000,Pisos,False,False,False,False,False,False,False,False,False,False,False,False,False,G,False,69, Lucero,10, Latina
Piso en venta en Lucero,58.0,2,1,2,662,129000,Pisos,False,False,False,False,False,True,False,False,True,True,False,False,False,en trámite,False,69, Lucero,10, Latina
"Piso en venta en calle Camarena, 2",140.0,4,2,1,1555,451000,Pisos,False,False,True,True,True,True,False,True,True,False,True,False,True,no indicado,True,67, Aluche,10, Latina
"Ático en venta en paseo de Extremadura, 55",105.0,4,2,4,1416,390000,Áticos,False,False,True,True,True,True,False,False,False,True,False,False,False,en trámite,False,70, Puerta del Ángel,10, Latina
"Piso en venta en calle Illescas, 207",90.0,3,1,9,917,200000,Pisos,False,False,False,True,True,True,False,False,True,False,False,True,True,C,True,67, Aluche,10, Latina
"Piso en venta en calle de Escalonilla, 30",90.0,3,2,Bajo,1038,240000,Pisos,False,False,True,True,True,True,False,False,False,False,True,False,False,no indicado,False,71, Los Cármenes,10, Latina
"Piso en venta en calle barrionuevo, 22",180.0,5,2,2,1323,350000,Pisos,True,False,False,True,False,True,False,False,False,False,False,False,False,no indicado,False,69, Lucero,10, Latina
"Piso en venta en paseo de Extremadura, 118",84.0,2,1,3,1035,239000,Pisos,False,False,False,True,False,True,False,False,True,True,True,False,True,G,False,69, Lucero,10, Latina
"Piso en venta en calle José de Cadalso, 56",75.0,3,1,1,780,160000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,True,no indicado,False,66, Águilas,10, Latina
"Piso en venta en calle de Caramuel, 40",75.0,2,1,1,833,175000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,no indicado,False,70, Puerta del Ángel,10, Latina
