sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
200.0,3,3,1,1300000,1,False,True,True,True,True,False,True,True,False,True,False,True,True,5
63.0,1,1,5,394000,3,False,False,False,True,True,False,True,True,False,True,False,False,False,5
180.0,4,3,1,1125000,1,False,False,True,True,True,False,False,False,False,True,False,False,True,5
308.0,5,4,1,1600000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
77.0,1,1,2,353300,1,False,True,False,True,True,False,False,False,True,True,False,False,False,5
140.0,5,4,5,550000,1,False,False,True,True,False,False,False,False,False,False,False,False,True,5
87.0,2,2,2,475000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
107.0,3,2,1,325000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
296.0,3,3,1,1750000,1,False,False,False,True,True,False,False,True,False,True,False,True,True,5
165.0,2,2,6,740000,1,False,True,True,True,True,False,True,True,False,True,True,True,True,5
132.0,4,2,3,520000,1,False,False,False,True,True,False,False,True,False,False,True,False,False,5
296.0,3,3,1,1750000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
143.0,4,2,9,799000,3,False,False,True,True,True,False,True,True,False,True,True,True,False,5
159.0,2,3,3,1280000,1,False,True,False,True,True,False,False,False,False,False,True,False,True,5
128.0,2,2,3,950000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
160.0,2,2,10,945000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,5
159.0,2,3,1,1180000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
166.0,2,3,1,1250000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
197.0,2,3,10,1150000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,5
217.0,5,3,4,1600000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
287.0,5,4,7,1490000,1,False,False,True,True,True,False,False,True,False,True,True,False,True,5
60.0,1,1,4,360000,1,False,True,True,True,True,False,True,False,True,True,False,True,True,5
106.0,3,2,1,590000,1,False,False,False,True,True,False,False,True,False,False,False,False,True,5
80.0,3,1,1,390000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
115.0,2,2,8,795000,1,False,True,False,True,True,False,False,True,False,True,False,False,False,5
143.0,2,2,1,529000,1,False,True,True,True,True,False,True,True,False,False,False,True,True,5
79.0,2,2,6,445000,1,False,False,True,True,True,False,False,True,False,True,False,False,True,5
168.0,4,3,1,850000,1,False,False,True,True,True,False,False,True,False,False,True,False,True,5
146.0,4,1,1,850000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
162.0,2,2,2,1195000,1,False,True,True,True,True,False,True,True,False,False,False,True,True,5
450.0,6,5,11,2100000,4,False,False,True,False,False,True,False,True,False,True,False,False,False,5
150.0,4,3,6,695000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
123.0,4,2,2,520000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
175.0,4,3,2,695000,1,False,False,True,True,True,False,False,True,True,True,False,True,False,5
343.0,6,4,4,1450000,1,False,True,True,True,True,False,True,True,False,True,False,True,True,5
248.0,5,4,1,1890000,1,False,True,True,True,True,False,True,True,False,True,False,True,True,5
167.0,1,2,10,1400000,2,False,True,True,True,True,False,True,True,False,True,False,True,True,5
67.0,1,1,2,481600,1,True,False,False,True,True,False,True,False,False,False,False,False,False,5
260.0,4,4,4,1200000,3,False,False,False,True,True,False,True,True,True,True,False,True,True,5
345.0,5,3,10,1207500,1,False,False,False,False,True,False,False,False,False,False,False,False,True,5
165.0,5,2,11,1225000,4,False,True,True,False,False,True,False,True,False,True,False,False,True,5
298.0,4,4,1,1100000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
276.0,5,5,1,1890000,1,False,True,True,True,True,False,True,True,True,True,False,True,True,5
67.0,3,1,2,253000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,5
150.0,4,3,2,595000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
145.0,4,2,2,700000,1,False,True,True,True,True,False,False,False,False,True,True,False,True,5
77.0,3,1,4,330000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
110.0,3,1,6,490000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
144.0,3,2,3,509000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
114.0,2,1,1,495000,1,False,True,False,True,True,False,False,False,False,True,True,False,True,5
118.0,3,2,3,475000,1,False,False,False,True,True,False,True,False,False,False,True,True,True,5
240.0,3,3,3,1695000,2,False,True,False,True,True,False,False,True,False,True,False,False,True,5
112.0,2,2,8,799000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
62.0,2,1,2,270000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
81.0,3,1,6,355000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
68.0,1,1,5,501000,3,False,True,True,True,True,False,True,True,False,True,False,False,True,5
115.0,4,2,2,575000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
84.0,2,2,2,495000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
193.0,4,3,3,715000,1,False,False,True,True,True,False,False,True,False,True,True,True,False,5
66.0,3,1,4,335000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
337.0,5,4,1,1400000,1,False,True,False,True,True,False,True,True,False,False,False,True,True,5
147.0,4,3,4,825000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
38.0,1,1,10,218400,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
256.0,4,3,2,1280000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
430.0,6,5,11,2100000,4,False,True,True,False,False,False,True,True,False,False,False,False,True,5
86.0,1,2,7,590000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,5
223.0,4,4,5,1250000,1,False,True,True,True,True,False,False,False,True,True,True,False,True,5
215.0,4,3,7,899000,1,False,False,True,True,True,False,True,False,False,True,False,True,True,5
54.0,1,1,11,250000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
82.0,3,1,2,398000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
97.0,2,2,1,440000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
124.0,3,2,5,450000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
84.0,3,2,1,398000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
55.0,2,1,1,269000,1,False,True,True,False,True,False,False,True,False,False,False,False,False,5
133.0,2,2,4,695000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,5
300.0,3,3,2,1550000,1,False,True,False,True,True,False,False,False,False,True,False,False,True,5
126.0,3,2,1,540000,1,False,False,True,True,True,False,False,True,False,True,False,False,False,5
160.0,3,2,1,998000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
245.0,5,4,5,1100000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
177.0,4,3,4,870000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
115.0,2,2,1,650000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
170.0,2,3,10,1070000,1,False,False,False,True,False,False,False,True,False,False,False,False,False,5
140.0,4,3,1,760000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,5
129.0,1,3,10,1070000,1,False,True,False,True,True,False,False,True,False,False,False,True,False,5
430.0,5,5,11,2100000,4,False,False,True,False,False,True,True,True,False,False,False,False,True,5
300.0,4,3,10,1870000,1,False,False,False,True,True,False,False,True,False,True,False,False,True,5
116.0,3,2,10,475000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
225.0,4,3,2,1080000,1,False,False,True,True,True,False,False,False,False,True,True,False,True,5
128.0,3,3,1,850000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,5
259.0,4,3,3,1075000,1,False,True,True,True,True,False,True,True,False,True,True,True,True,5
387.0,6,4,1,1400000,2,False,True,False,True,True,False,True,False,False,True,False,False,True,5
132.0,4,2,5,543000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
180.0,3,3,3,1450000,1,False,True,True,True,True,False,True,False,False,True,True,False,True,5
106.0,4,1,3,451000,1,False,True,False,True,False,False,False,False,False,False,True,False,False,5
185.0,4,2,11,1590000,4,False,True,True,False,False,True,False,False,False,True,False,False,True,5
260.0,5,4,1,1450000,1,False,True,True,True,True,False,False,True,True,True,True,False,True,5
110.0,3,2,6,690000,1,False,True,True,True,True,False,False,True,False,True,False,True,True,5
290.0,4,5,11,1690000,4,False,True,True,False,False,True,False,True,True,False,True,False,True,5
240.0,3,3,3,1695000,3,False,True,True,True,True,False,True,True,False,False,False,True,True,5
202.0,4,3,5,1740000,1,False,True,True,True,True,False,True,False,False,True,False,False,True,5
122.0,3,2,3,575000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,5
116.0,3,2,3,700000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
135.0,4,2,3,575000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
108.0,3,2,2,339000,1,False,False,True,False,True,False,False,True,False,False,False,False,False,5
100.0,3,2,2,490000,1,False,False,False,True,True,False,False,True,False,False,False,True,True,5
135.0,4,2,2,700000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,5
146.0,5,3,2,698700,1,False,False,True,True,True,False,False,True,False,False,False,True,True,5
87.0,2,2,5,623000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
177.0,3,3,1,899000,1,False,True,False,True,True,False,True,False,False,True,False,True,True,5
175.0,4,3,1,749000,1,False,False,False,True,True,False,False,False,True,False,False,True,False,5
141.0,4,3,7,860000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
60.0,2,1,4,445000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
177.0,3,3,1,899000,1,False,True,True,True,True,False,True,False,False,True,True,True,True,5
88.0,3,1,6,550000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
172.0,4,3,2,799000,1,False,True,True,True,True,False,False,False,False,False,False,True,True,5
93.0,3,2,2,515000,1,False,False,True,True,True,False,False,True,False,True,True,False,False,5
105.0,2,2,2,727000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,5
82.0,2,1,2,370000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,5
151.0,4,3,8,740000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
99.0,2,2,4,583000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
200.0,4,4,6,1600000,1,False,True,True,True,True,False,False,True,False,True,True,False,False,5
527.0,5,4,3,1950000,2,False,False,False,True,True,False,True,True,False,True,False,True,True,5
186.0,3,2,9,1098000,3,False,True,True,True,True,False,False,True,False,False,False,False,False,5
139.0,3,2,2,595000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
300.0,6,3,11,1600000,4,False,True,True,False,False,True,False,True,True,True,True,False,True,5
89.0,3,2,1,700000,3,False,True,True,True,True,False,False,True,False,True,False,False,False,5
245.0,5,4,11,1780000,4,False,True,False,False,False,True,False,False,False,False,False,False,True,5
166.0,4,3,4,1200000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
100.0,4,2,6,414520,1,False,False,True,True,True,False,False,True,True,False,False,False,False,5
108.0,3,2,2,585000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
136.0,4,2,1,475000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
202.0,4,4,6,1899000,1,False,True,True,True,True,False,False,False,False,True,False,True,True,5
57.0,1,1,11,428000,3,True,False,False,True,True,False,False,True,False,True,False,False,False,5
94.0,2,2,4,561000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
96.0,2,2,1,551000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
69.0,1,1,10,358000,1,True,False,False,True,True,False,False,False,False,True,False,False,False,5
94.0,2,2,2,545000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
100.0,2,2,3,575000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
99.0,2,2,2,564000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
94.0,2,2,1,537000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
96.0,2,2,3,567000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
99.0,2,2,1,557000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
99.0,2,2,3,572000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
97.0,2,2,10,490000,1,True,False,False,True,True,False,False,False,False,True,False,False,False,5
94.0,2,2,3,553000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
96.0,2,2,2,559000,1,True,False,False,True,True,False,False,False,True,True,False,False,False,5
209.0,5,3,8,995000,1,False,True,True,True,True,False,False,True,True,True,False,True,True,5
171.0,3,3,2,1450000,1,False,True,True,True,True,False,True,False,False,False,False,False,True,5
212.0,3,3,10,1195000,1,False,False,False,True,True,False,True,True,False,True,False,True,True,5
